-2.147777948114345303e+00,-2.640970033391809579e-01,0.000000000000000000e+00
-3.881587728987068608e+00,1.500584613258896471e+00,0.000000000000000000e+00
-2.200007790185903644e+00,-1.097538761399570184e-01,0.000000000000000000e+00
-4.755470219959657463e+00,2.751906147312515039e-01,0.000000000000000000e+00
-2.483645134867626503e+00,1.440565373567884055e+00,0.000000000000000000e+00
-4.329088837824191849e+00,1.864691725073177597e+00,0.000000000000000000e+00
-3.351453243680216243e+00,1.616942953464879373e-01,0.000000000000000000e+00
-4.569035608361623702e+00,1.899508493355281935e-01,0.000000000000000000e+00
-3.504616490528472461e+00,2.428877202259007717e-01,0.000000000000000000e+00
-3.499526583270968771e+00,2.731520373747926556e+00,0.000000000000000000e+00
-3.151331651712296456e+00,1.620767198314462476e+00,0.000000000000000000e+00
-4.567202541261207394e+00,2.025408405362861597e+00,0.000000000000000000e+00
-3.937139214839405987e+00,2.737799200848646919e+00,0.000000000000000000e+00
-2.083720279903561234e+00,-3.213378561080570961e-02,0.000000000000000000e+00
-4.575975739657584640e+00,-6.715090857107659517e-01,0.000000000000000000e+00
-2.392093474869317227e+00,5.346714220203008239e-02,0.000000000000000000e+00
-3.469137840435745801e+00,2.953123241182098457e+00,0.000000000000000000e+00
-2.854595976860702322e+00,2.868955926442897653e+00,0.000000000000000000e+00
-3.042103206431391982e+00,-6.325015267920770512e-01,0.000000000000000000e+00
-2.596322903034035789e+00,8.456398549914845297e-01,0.000000000000000000e+00
-4.729095854973826896e+00,2.971138873951841841e+00,0.000000000000000000e+00
-4.214444468898477680e+00,5.179855464728118086e-01,0.000000000000000000e+00
-4.357963892571237174e+00,-2.243910905816104417e-02,0.000000000000000000e+00
-2.336811519638598789e+00,5.132624952795117323e-02,0.000000000000000000e+00
-2.671747153079524484e+00,-8.884526903034433154e-01,0.000000000000000000e+00
-2.050376019134462879e+00,1.202964371163472990e+00,0.000000000000000000e+00
-4.447454600061786500e+00,1.888613314969382007e+00,0.000000000000000000e+00
-3.527940827122674428e+00,1.175934962106640391e+00,0.000000000000000000e+00
-4.612652233241655075e+00,2.601889900103640407e+00,0.000000000000000000e+00
-4.979364393417571755e+00,1.732206418750273258e+00,0.000000000000000000e+00
-2.991000235062507784e+00,-4.421913331946436543e-02,0.000000000000000000e+00
-3.120191366885856077e+00,-9.453127214646115384e-01,0.000000000000000000e+00
-2.897972300862140749e+00,-2.124330536002565495e-01,0.000000000000000000e+00
-2.241589540203675845e+00,6.100377891721642243e-01,0.000000000000000000e+00
-2.983589389717134388e+00,-3.630890130769794943e-01,0.000000000000000000e+00
-4.534066870148417472e+00,1.337637432426594941e+00,0.000000000000000000e+00
-4.107072093207766450e+00,2.141338199984360813e+00,0.000000000000000000e+00
-4.944776012331290715e+00,9.721201433721571306e-02,0.000000000000000000e+00
-4.717580818946624177e+00,-6.542213568669108525e-01,0.000000000000000000e+00
-3.487843145927579158e+00,-2.011002008114415318e-02,0.000000000000000000e+00
