-1.376592109169442146e+01,1.752456524547008954e+00,0.000000000000000000e+00
-1.054425085159973285e+01,2.111721748535209109e+00,0.000000000000000000e+00
-1.009847038689915166e+01,8.191903599361971544e-02,0.000000000000000000e+00
-1.268647982390522344e+01,2.046380925591622990e+00,0.000000000000000000e+00
-1.478550167989422626e+01,-1.564511773328396416e-01,0.000000000000000000e+00
-1.474935740874949275e+01,3.800987822811920935e-01,0.000000000000000000e+00
-1.306182479247442885e+01,-5.423406382906024170e-01,0.000000000000000000e+00
-1.019098992349105970e+01,1.304789415686343101e+00,0.000000000000000000e+00
-1.153920838433361240e+01,-9.569226135286030832e-01,0.000000000000000000e+00
-1.213605234034600144e+01,-1.515678196667633593e-01,0.000000000000000000e+00
3.778908216224049710e+00,5.288046280595276594e-01,1.000000000000000000e+00
2.703318856004701232e+00,4.485403979026264309e+00,1.000000000000000000e+00
3.151792082540327833e-01,1.813564211900085432e+00,1.000000000000000000e+00
4.502976895811320546e+00,1.129891488728729687e+00,1.000000000000000000e+00
2.477491640526501726e+00,2.998026053635108212e+00,1.000000000000000000e+00
2.406742584260165074e+00,1.523437341144143087e+00,1.000000000000000000e+00
4.448862178834065872e+00,3.152044072490987503e+00,1.000000000000000000e+00
3.298485506236523701e+00,2.303148767711049150e+00,1.000000000000000000e+00
4.738440766608599475e+00,1.776444662877080249e+00,1.000000000000000000e+00
2.133745616204996587e+00,1.640833023417596070e+00,1.000000000000000000e+00
